Event ID,event_name,venue_id,event_url,image_url,startDate,startTime,genre_id,subgenre_id
Z7r9jZ1Adx7aa,Us the Duo,Z6r9jZkv7e,https://www.ticketmaster.com/event/Z7r9jZ1Adx7aa,https://s1.ticketm.net/dam/a/82a/322ba5b1-8e27-4038-8a4f-e7ce1114082a_682401_EVENT_DETAIL_PAGE_16_9.jpg,2023-06-25,20:00:00,KnvZfZ7vAvv,KZazBEonSMnZfZ7vAvn
Z7r9jZ1Adx8b3,Fenix Flexin,Z7r9jZadbo,https://www.ticketmaster.com/event/Z7r9jZ1Adx8b3,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-25,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9lEs4PuL,"UnplugdLA: Tish Hyman, Rosemarie, Lehla Samia, Sunni The Rapper & More",KovZ917A2k0,https://www.ticketmaster.com/unplugdla-tish-hyman-rosemarie-lehla-samia-los-angeles-california-06-25-2023/event/09005EB9F156535F,https://s1.ticketm.net/dam/a/c9f/7c560c13-49d9-4066-9417-6001b10f3c9f_1756921_CUSTOM.jpg,2023-06-25,20:00:00,KnvZfZ7vAee,KZazBEonSMnZfZ7vkIt
Z7r9jZ1Ad-J4y,Parker Millsap,ZFr9jZFAaF,https://www.ticketmaster.com/event/Z7r9jZ1Ad-J4y,https://s1.ticketm.net/dam/a/118/07b2d848-8c38-4d08-b5bb-be0fe9d1d118_TABLET_LANDSCAPE_3_2.jpg,2023-06-25,21:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
LvZ18_kVUmz5OA8ZO4DXY,Spotlight: G Flip,KovZpZAJvlnA,https://www.universe.com/events/spotlight-g-flip-tickets-P8FC9D?ref=ticketmaster,https://s1.ticketm.net/dam/a/56a/a2b354e0-e294-4533-997a-ff30ad96356a_TABLET_LANDSCAPE_16_9.jpg,2023-06-26,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9PF3gzL_,"Grandson & K.Flay Present: I Love You, I'm Trying Tour",KovZpZAEAl6A,https://concerts.livenation.com/grandson-kflay-present-i-love-you-los-angeles-california-06-27-2023/event/09005E5212D787D9,https://s1.ticketm.net/dam/a/b67/55b92944-5522-4f20-b4da-1281a6529b67_SOURCE,2023-06-27,18:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
Z7r9jZ1AdOs1K,Catie Turner,ZFr9jZeFAd,https://www.ticketmaster.com/event/Z7r9jZ1AdOs1K,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-27,19:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9NlLdMDP,TARJA:  Living the Dream Tour,KovZpZAJvttA,https://concerts.livenation.com/tarja-living-the-dream-tour-los-angeles-california-06-27-2023/event/09005E3ADF0F7EE5,https://s1.ticketm.net/dam/a/f5b/d1324177-740c-45e5-9e2e-d0b74ac3cf5b_1866451_TABLET_LANDSCAPE_3_2.jpg,2023-06-27,19:00:00,KnvZfZ7vAvt,KZazBEonSMnZfZ7vaJ6
vvG10Z9i9bsNKu,Moorea Masa & The Mood,KovZ917AJ5H,https://www.ticketmaster.com/moorea-masa-the-mood-los-angeles-california-06-27-2023/event/09005EC5D8C634CD,https://s1.ticketm.net/dam/e/dd5/d7593727-e1cd-4354-a8eb-11e21a1ecdd5_RETINA_LANDSCAPE_16_9.jpg,2023-06-27,19:00:00,KnvZfZ7vAee,KZazBEonSMnZfZ7vknE
vvG10Z9nTZQKC_,New Hope Club,KovZ917AGff,https://concerts.livenation.com/new-hope-club-santa-ana-california-06-27-2023/event/09005EAFC0693399,https://s1.ticketm.net/dam/a/c69/0382b592-1a45-4453-a4ea-96b3195c2c69_TABLET_LANDSCAPE_3_2.jpg,2023-06-27,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
LvZ18_6zWKLypkOZi8Jmr,An Evening With Ivan Neville,KovZpZAJvlnA,https://www.universe.com/events/an-evening-with-ivan-neville-tickets-J52ZGT?ref=ticketmaster,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-06-27,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9lGGoyxl,"Sean Healy Presents: Deante Hitchcock with Kwame Adu, and DYVE",KovZ917A967,https://concerts.livenation.com/sean-healy-presents-deante-hitchcock-with-los-angeles-california-06-27-2023/event/09005EB30C4798AB,https://s1.ticketm.net/dam/a/951/63bea9b1-e0a5-4335-92fe-2c5d2ef51951_TABLET_LANDSCAPE_16_9.jpg,2023-06-27,19:30:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9JB1Dv8u,Bonzie,KovZ917AJ5H,https://www.ticketmaster.com/bonzie-los-angeles-california-06-28-2023/event/09005E6E8AEC140D,https://s1.ticketm.net/dam/e/07c/c10dd7ee-53a9-48f2-89c5-c7aedf72407c_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-06-28,18:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
Z7r9jZ1Adxf89,Tenille Arts,ZFr9jZeFAd,https://www.ticketmaster.com/event/Z7r9jZ1Adxf89,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-28,19:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9I9hTSaj,Bashfortheworld,KovZ917AGff,https://concerts.livenation.com/bashfortheworld-santa-ana-california-06-28-2023/event/09005E85DBFF325C,https://s1.ticketm.net/dbimages/465623a.jpg,2023-06-28,19:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9lXxjwT9,"Tchotchke with The Umbrellas, and Uni Boys",KovZ917A967,https://concerts.livenation.com/tchotchke-with-the-umbrellas-and-uni-los-angeles-california-06-28-2023/event/09005EBFA2732FD7,https://s1.ticketm.net/dam/a/a13/d45a6ffb-72fd-4eaa-bac2-9f808e009a13_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-06-28,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9lL3706t,Yella Beezy,KovZpZAF6JkA,https://concerts.livenation.com/yella-beezy-santa-ana-california-06-28-2023/event/09005EB7D21241E9,https://s1.ticketm.net/dam/a/9ad/996ca3b0-787e-4ad1-b76a-c92f08cd69ad_981291_RETINA_PORTRAIT_16_9.jpg,2023-06-28,19:30:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9nEcbkH9,Jack & Jack with Sammy Wilk,KovZ917A2k0,https://www.ticketmaster.com/jack-jack-with-sammy-wilk-los-angeles-california-06-28-2023/event/09005EA9ED606F17,https://s1.ticketm.net/dam/a/d0c/653da32c-8174-40f2-982a-2fdce2d57d0c_885201_TABLET_LANDSCAPE_3_2.jpg,2023-06-28,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
Z7r9jZ1Ad-JJf,Lyn Lapid,ZFr9jZeA6a,https://www.ticketmaster.com/event/Z7r9jZ1Ad-JJf,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-28,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
Z7r9jZ1Ad-OoY,Jonathan McReynolds,ZFr9jZ1a16,https://www.ticketmaster.com/event/Z7r9jZ1Ad-OoY,https://s1.ticketm.net/dam/a/d16/241734c6-9c6c-44c1-abc0-ffdfb3bf9d16_RECOMENDATION_16_9.jpg,2023-06-28,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG1IZ9P9W8d_l,Logic: The College Park Tour with special guest Juicy J,KovZ917AJue,https://www.ticketmaster.com/logic-the-college-park-tour-with-inglewood-california-06-28-2023/event/0A005E55FD40366B,https://s1.ticketm.net/dam/a/01f/43eb9158-f8f4-4953-88b1-ec71ec33a01f_RECOMENDATION_16_9.jpg,2023-06-28,20:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9l69LU_I,D Savage,KovZpZAF6JkA,https://concerts.livenation.com/d-savage-santa-ana-california-06-29-2023/event/09005EB1D77F6668,https://s1.ticketm.net/dam/a/49e/a409af29-d0b2-40e1-9295-8c9e0dd7b49e_1661141_EVENT_DETAIL_PAGE_16_9.jpg,2023-06-29,19:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9lkik7UF,Rich The Kid,KovZpZAEA67A,https://concerts.livenation.com/rich-the-kid-anaheim-california-06-29-2023/event/09005EB1AC184D88,https://s1.ticketm.net/dam/a/21e/87bcd743-3b49-4b85-8d17-942a8934821e_1181601_RETINA_PORTRAIT_3_2.jpg,2023-06-29,19:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9nSc6UJZ,Dylan Conrique with OSTON,KovZ917A967,https://concerts.livenation.com/dylan-conrique-with-oston-los-angeles-california-06-29-2023/event/09005EACED1F6980,https://s1.ticketm.net/dam/a/dda/7107f21f-42cd-40f6-9ee8-6af103815dda_EVENT_DETAIL_PAGE_16_9.jpg,2023-06-29,19:00:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vk1t
vvG10Z9J5XkATB,Desert Daze Presents: Protomartyr,KovZ917AGff,https://concerts.livenation.com/desert-daze-presents-protomartyr-santa-ana-california-06-29-2023/event/09005E62FE185FFA,https://s1.ticketm.net/dam/a/c7f/6ffc93e8-59bc-4a15-b6b7-1f80ccd4ac7f_RETINA_PORTRAIT_16_9.jpg,2023-06-29,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9lSQMSdl,Jack & Jack with Sammy Wilk,KovZ917A2k0,https://www.ticketmaster.com/jack-jack-with-sammy-wilk-los-angeles-california-06-29-2023/event/09005EBCDADF30EB,https://s1.ticketm.net/dam/a/d0c/653da32c-8174-40f2-982a-2fdce2d57d0c_885201_TABLET_LANDSCAPE_3_2.jpg,2023-06-29,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9n1rWowc,The Backyard By Stater Bros Presents Harlis Sweetwater,KovZpZAkEFlA,https://www.ticketmaster.com/the-backyard-by-stater-bros-presents-ontario-california-06-29-2023/event/09005EA29EF51CAD,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-06-29,19:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
Z7r9jZ1AdOV3A,New Kids on the Block,ZFr9jZAvFe,https://www.ticketmaster.com/event/Z7r9jZ1AdOV3A,https://s1.ticketm.net/dam/a/ed9/589ace16-b078-4b54-92f1-f8a873a0fed9_CUSTOM.jpg,2023-06-29,20:00:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vkEl
Z7r9jZ1Adx6-P,Young Nudy,ZFr9jZ6dAF,https://www.ticketmaster.com/event/Z7r9jZ1Adx6-P,https://s1.ticketm.net/dam/a/89c/069da438-d009-4912-9458-c2e29eb2b89c_ARTIST_PAGE_3_2.jpg,2023-06-29,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
Z7r9jZ1AdxeQe,Noche de Verano Sin Ti: Bad Bunny Dance Party,ZFr9jZeA6a,https://www.ticketmaster.com/event/Z7r9jZ1AdxeQe,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-29,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
G5e0Z9_c9tYMI,Copper Blues Oxnard Latin Night,KovZpZAkldvA,https://www.ticketweb.com/event/copper-blues-oxnard-latin-night-copper-blues-oxnard-restaurant-tickets/12796995?REFERRAL_ID=tmfeed,https://s1.ticketm.net/dam/c/548/5fefbd1c-973b-4b0e-9b2e-d78e4ce37548_106111_EVENT_DETAIL_PAGE_16_9.jpg,2023-06-29,21:00:00,KnvZfZ7vAeF,KZazBEonSMnZfZ7v6Jt
vvG10Z9IKj-eSo,THICK,KovZ917AJ5H,https://www.ticketmaster.com/thick-los-angeles-california-06-29-2023/event/09005E84DC842CD1,https://s1.ticketm.net/dam/a/190/ade2977a-da05-4bee-899d-80514e2b5190_1718821_ARTIST_PAGE_3_2.jpg,2023-06-29,21:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6a6
vvG10Z9c22-elN,Be In A Band or Die: Tender Misfit,KovZ917AJ5H,https://www.ticketmaster.com/be-in-a-band-or-die-los-angeles-california-06-30-2023/event/09005ED3CF842AE3,https://s1.ticketm.net/dam/e/0b1/f6e7ab99-8aca-4fb3-a8ec-6388b3dfe0b1_RETINA_LANDSCAPE_16_9.jpg,2023-06-30,18:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
G5e0Z9lFbG3nc,Brittany and the B Sides,KovZpZAkldvA,https://www.ticketweb.com/event/brittany-and-the-b-sides-copper-blues-oxnard-restaurant-tickets/13249808?REFERRAL_ID=tmfeed,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-30,19:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
Z7r9jZ1Ad-_aO,The Long Run,Z6r9jZ1eFe,https://www.ticketmaster.com/event/Z7r9jZ1Ad-_aO,https://s1.ticketm.net/dam/c/ab4/6367448e-7474-4650-bd2d-02a8f7166ab4_106161_RECOMENDATION_16_9.jpg,2023-06-30,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6A7
Z7r9jZ1AdQeb9,Louis Tomlinson,Z6r9jZF7Fe,https://www.ticketmaster.com/event/Z7r9jZ1AdQeb9,https://s1.ticketm.net/dam/a/9fc/445b0a8f-bb70-4ef2-8921-8a3ae24669fc_1833171_RECOMENDATION_16_9.jpg,2023-06-30,19:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9E88g4iD,Punk Rock Karaoke,KovZ917AGff,https://concerts.livenation.com/punk-rock-karaoke-santa-ana-california-06-30-2023/event/09005E7410D55B3B,https://s1.ticketm.net/dam/a/bd6/0f369687-846b-4b72-b48f-622c464ffbd6_TABLET_LANDSCAPE_3_2.jpg,2023-06-30,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9EvoZUoC,"Vs Self, lagrimas, Urns & Argyles and CENÖBITE at THE ECHO -- SOLD OUT",KovZ917A967,https://concerts.livenation.com/vs-self-lagrimas-urns-argyles-and-los-angeles-california-06-30-2023/event/09005E705103644E,https://s1.ticketm.net/dam/a/076/2417492c-c856-496c-97a6-d7258e308076_RETINA_LANDSCAPE_16_9.jpg,2023-06-30,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z9PewWeDy,Bebe Rexha - Best F'n Night Of My Life,KovZpZAEAl6A,https://concerts.livenation.com/bebe-rexha-best-fn-night-of-los-angeles-california-06-30-2023/event/09005E50B2F42EF9,https://s1.ticketm.net/dam/a/449/ca5c66c6-9bf5-46d4-845b-875663272449_ARTIST_PAGE_3_2.jpg,2023-06-30,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9iwSyo2t,D Savage,KovZpZAF6JkA,https://concerts.livenation.com/d-savage-santa-ana-california-06-30-2023/event/09005ECCB3E513E9,https://s1.ticketm.net/dam/a/49e/a409af29-d0b2-40e1-9295-8c9e0dd7b49e_1661141_EVENT_DETAIL_PAGE_16_9.jpg,2023-06-30,19:00:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
LvZ18bT42KKwhoOZ-Y0Ps,Cheers to the Weekend w/ Redneck Rodeo & American Mile,KovZ917AtIz,https://www.universe.com/events/cheers-to-the-weekend-w-redneck-rodeo-american-mile-tickets-LQ49MF?ref=ticketmaster,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-06-30,20:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v61J
Z7r9jZ1Adraeb,New Kids on the Block,ZFr9jZAvFe,https://www.ticketmaster.com/event/Z7r9jZ1Adraeb,https://s1.ticketm.net/dam/a/ed9/589ace16-b078-4b54-92f1-f8a873a0fed9_CUSTOM.jpg,2023-06-30,20:00:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vkEl
Z7r9jZ1AdxdeZ,Ginger Root,ZFr9jZ6dAF,https://www.ticketmaster.com/event/Z7r9jZ1AdxdeZ,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-30,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9ESxHPo6,Randy Houser,KovZpZA77elA,https://www.ticketmaster.com/randy-houser-paso-robles-california-06-30-2023/event/09005E7CE2F25447,https://s1.ticketm.net/dam/a/9ea/c64c8814-3c09-4a83-bb27-b9b658e739ea_1235581_EVENT_DETAIL_PAGE_16_9.jpg,2023-06-30,20:00:00,KnvZfZ7vAv6,KZazBEonSMnZfZ7vAFa
vvG10Z9ICN--7c,Juelz,KovZpZAEvnFA,https://www.ticketmaster.com/juelz-los-angeles-california-06-30-2023/event/09005E83A386112D,https://s1.ticketm.net/dam/e/674/5b39e74b-67f8-4b4b-b418-6bb16f182674_EVENT_DETAIL_PAGE_16_9.jpg,2023-06-30,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG1IZ90JH9fw9,Psycho Presents: Emperor w/ Mäleficentt,KovZ917AJue,https://www.ticketmaster.com/psycho-presents-emperor-w-maleficentt-inglewood-california-06-30-2023/event/0A005E49BC5D4C97,https://s1.ticketm.net/dam/a/75c/c94c87a9-b08b-4084-973a-4e42e051d75c_CUSTOM.jpg,2023-06-30,20:00:00,KnvZfZ7vAvt,KZazBEonSMnZfZ7vaJ6
Z7r9jZ1Ad-Jp6,Paul Thorn,ZFr9jZFAaF,https://www.ticketmaster.com/event/Z7r9jZ1Ad-Jp6,https://s1.ticketm.net/dam/a/30c/d9272777-e8e2-4766-8863-040eaa9a130c_809801_RETINA_PORTRAIT_16_9.jpg,2023-06-30,20:30:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
Z7r9jZ1AdOVbg,Jesse Malin,ZFr9jZeA6a,https://www.ticketmaster.com/event/Z7r9jZ1AdOVbg,https://s1.ticketm.net/dam/a/7e1/a0fba564-cd2b-4145-af18-50a1d2c4e7e1_RECOMENDATION_16_9.jpg,2023-06-30,21:00:00,KnvZfZ7vAvv,KZazBEonSMnZfZ7vAvn
vvG10Z9lDYrP_O,Club 90s Presents Fist Pump Fest (18+),KovZ917AGEf,https://concerts.livenation.com/club-90s-presents-fist-pump-fest-anaheim-california-06-30-2023/event/09005EBEF07A5660,https://s1.ticketm.net/dam/a/08f/dfb74e4a-95f6-46fd-bdb0-c699706e708f_1011401_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-06-30,21:00:00,KnvZfZ7vAev,KZazBEonSMnZfZ7vk1t
vvG10Z9nXW3N6L,Emo Night Brooklyn feat. special DJ Xowie Jones - 21+,KovZpa6OCe,https://concerts.livenation.com/emo-night-brooklyn-feat-special-dj-los-angeles-california-06-30-2023/event/09005EAFBD4A31DF,https://s1.ticketm.net/dam/a/bda/204a558e-2376-42c5-a169-37195950ebda_RETINA_LANDSCAPE_16_9.jpg,2023-06-30,21:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9nYbcIqB,Flamingo Friday Pool Party,KovZpZAaaaEA,https://www.ticketmaster.com/flamingo-friday-pool-party-cabazon-california-06-30-2023/event/09005EAC18B6877A,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-30,21:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
G5e0Z9lFbGet0,DJ Honey,KovZpZAkldvA,https://www.ticketweb.com/event/dj-honey-copper-blues-oxnard-restaurant-tickets/13249818?REFERRAL_ID=tmfeed,https://s1.ticketm.net/dam/c/80b/f3cd8d24-c3ae-4fa0-b4bc-1ba99f9b380b_106091_RETINA_PORTRAIT_3_2.jpg,2023-06-30,21:30:00,KnvZfZ7vAv1,KZazBEonSMnZfZ7vaa1
vvG10Z9lYdZAkC,Grinch Rave: Christmas In June (18+ Only),KovZpZAJ6daA,https://www.ticketmaster.com/grinch-rave-christmas-in-june-18-los-angeles-california-06-30-2023/event/09005EBC0300518E,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-06-30,22:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG1IZ9ExQpeJE,SVDDEN DEATH presents VOYD / 18+ ,KovZ917AiNY,https://www.ticketmaster.com/svdden-death-presents-voyd-18-los-angeles-california-07-01-2023/event/0A005E789A5829A7,https://s1.ticketm.net/dam/a/fe0/d182ebdd-f35f-49c0-ac03-c1f9b28d8fe0_1842761_CUSTOM.jpg,2023-07-01,17:30:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
vvG1iZ9JOGJAai,Stephen Marley - Sister Nancy - Fortunate Youth - Arise Roots,KovZpZAF6EaA,https://www.ticketmaster.com/stephen-marley-sister-nancy-fortunate-youth-costa-mesa-california-07-01-2023/event/0B005E680C98526C,https://s1.ticketm.net/dam/a/2ce/ab980ff2-f9d1-459c-bd10-83205f5672ce_ARTIST_PAGE_3_2.jpg,2023-07-01,17:30:00,KnvZfZ7vAed,KZazBEonSMnZfZ7vknl
Z7r9jZ1Ad-EOY,Incendiary,Z7r9jZadbo,https://www.ticketmaster.com/event/Z7r9jZ1Ad-EOY,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-07-01,18:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9nSqiAXS,"Red Store Bums w/Special Guests: Out Of Control Army, Raskahuele +More",KovZpZAJ6daA,https://www.ticketmaster.com/red-store-bums-wspecial-guests-out-los-angeles-california-07-01-2023/event/09005EACDDB05FB3,https://s1.ticketm.net/dam/a/67d/258b5c6f-0e2b-42ce-8c41-e8cff730667d_TABLET_LANDSCAPE_3_2.jpg,2023-07-01,18:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9Jkm7wf-,Pierce The Veil & The Used: Creative Control Tour,KovZ917A8gf,https://concerts.livenation.com/pierce-the-veil-the-used-creative-irvine-california-07-01-2023/event/09005E61AE132521,https://s1.ticketm.net/dam/a/b60/37a6aef6-f81b-4f56-8935-ffbdb364ab60_TABLET_LANDSCAPE_LARGE_16_9.jpg,2023-07-01,18:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6a6
vvG10Z9nNYwVSR,Holdfast,KovZ917AJ5H,https://www.ticketmaster.com/holdfast-los-angeles-california-07-01-2023/event/09005EA8F0CB4CEF,https://s1.ticketm.net/dam/a/b0f/8d8c2718-6185-4327-be4d-07ebb5dbcb0f_1760931_RETINA_PORTRAIT_3_2.jpg,2023-07-01,18:30:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
LvZ18_FmwDklwMYZLPm_H,Juniper Honey plays OC Tavern!,KovZpZAJFknA,https://www.universe.com/events/juniper-honey-plays-oc-tavern-tickets-0V42LQ?ref=ticketmaster,https://s1.ticketm.net/dam/a/a9b/a63c5c1f-f291-43ba-a94c-c8841c673a9b_172731_TABLET_LANDSCAPE_3_2.jpg,2023-07-01,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6dt
vvG10Z90EwQ90p,Psycho Presents: Emperor,KovZpZAEA67A,https://concerts.livenation.com/psycho-presents-emperor-anaheim-california-07-01-2023/event/09005E49F2697916,https://s1.ticketm.net/dam/a/75c/c94c87a9-b08b-4084-973a-4e42e051d75c_CUSTOM.jpg,2023-07-01,19:00:00,KnvZfZ7vAvt,KZazBEonSMnZfZ7vaJ6
vvG10Z9IBOwsPy,Breaking Sound 07/01/2023 At The Peppermint Club,KovZ917A2k0,https://www.ticketmaster.com/breaking-sound-07012023-at-the-peppermint-los-angeles-california-07-01-2023/event/09005E8EA0CB1979,https://s1.ticketm.net/dam/a/937/e2defe43-ee1c-4520-8f96-015b51e74937_1623471_TABLET_LANDSCAPE_3_2.jpg,2023-07-01,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9PeX4S-l,Bebe Rexha - Best F'n Night Of My Life,KovZpZAEAl6A,https://concerts.livenation.com/bebe-rexha-best-fn-night-of-los-angeles-california-07-01-2023/event/09005E50BE57386B,https://s1.ticketm.net/dam/a/449/ca5c66c6-9bf5-46d4-845b-875663272449_ARTIST_PAGE_3_2.jpg,2023-07-01,19:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6F1
vvG10Z9lGZHyAq,Los Gemelos de Sinaloa - Bueno y El Malo Tour 2023,KovZpZAF6JkA,https://concerts.livenation.com/los-gemelos-de-sinaloa-bueno-y-santa-ana-california-07-01-2023/event/09005EB300F3915D,https://s1.ticketm.net/dam/a/6b7/dcba68bb-f2f0-4fb2-8f97-b52d3f6916b7_EVENT_DETAIL_PAGE_16_9.jpg,2023-07-01,19:00:00,KnvZfZ7vAJ6,KZazBEonSMnZfZ7va1a
LvZ18_aaFpDLpdYZiZqSV,Rockstallion,KovZ917AtIz,https://www.universe.com/events/rockstallion-tickets-3L8SJM?ref=ticketmaster,https://s1.ticketm.net/dam/c/fbc/b293c0ad-c904-4215-bc59-8d7f2414dfbc_106141_RETINA_PORTRAIT_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAeA,KZazBEonSMnZfZ7v6da
Z7r9jZ1Ad-zbt,Cracker,ZFr9jZFAaF,https://www.ticketmaster.com/event/Z7r9jZ1Ad-zbt,https://s1.ticketm.net/dam/a/1d7/a193bf24-e8c9-407e-b5ac-be1fe985b1d7_167661_RETINA_LANDSCAPE_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAvv,KZazBEonSMnZfZ7vAvn
Z7r9jZ1AdOovx,YYNOT,Z7r9jZadwd,https://www.ticketmaster.com/event/Z7r9jZ1AdOovx,https://s1.ticketm.net/dam/c/060/c5c08e7a-9912-456c-a060-2758be94e060_105881_RECOMENDATION_16_9.jpg,2023-07-01,20:00:00,KnvZfZ7vAvl,KZazBEonSMnZfZ7vk1I
vvG10Z9EgobpSg,"LustSickPuppy with JOHNNASCUS, and Demi Yo Ko",KovZ917A967,https://concerts.livenation.com/lustsickpuppy-with-johnnascus-and-demi-yo-los-angeles-california-07-01-2023/event/09005E7D51616CF5,https://s1.ticketm.net/dam/a/a39/6324f54a-80dd-4b8c-83de-9c173adc8a39_TABLET_LANDSCAPE_3_2.jpg,2023-07-01,20:00:00,KnvZfZ7vAvF,KZazBEonSMnZfZ7va1k
